epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,2782.42,1.21388,0.61017,0.95011,0.88605,0.70668,0.79529,0.46147,1.39461,0.66951,1.04212,0.000782949,0.000782949,0.000782949
139,2802.82,1.2192,0.60561,0.95052,0.84431,0.73279,0.79108,0.47283,1.38379,0.64499,1.03406,0.000778233,0.000778233,0.000778233
140,2823.27,1.21643,0.60666,0.95204,0.84604,0.72805,0.79373,0.46347,1.38608,0.6637,1.04173,0.000773518,0.000773518,0.000773518
141,2843.52,1.22046,0.60382,0.94895,0.82159,0.76163,0.80109,0.47759,1.38977,0.64741,1.03977,0.000768802,0.000768802,0.000768802
142,2863.85,1.20581,0.5942,0.94791,0.83913,0.74508,0.79365,0.4696,1.38802,0.64847,1.04054,0.000764086,0.000764086,0.000764086
143,2884.21,1.21507,0.60768,0.94945,0.83402,0.72597,0.80272,0.47841,1.40005,0.66811,1.04664,0.000759371,0.000759371,0.000759371
144,2904.42,1.21567,0.60675,0.94901,0.84849,0.76339,0.80208,0.47018,1.40285,0.65944,1.0481,0.000754655,0.000754655,0.000754655
145,2924.75,1.21689,0.60518,0.94426,0.90566,0.68913,0.80177,0.48287,1.39134,0.66248,1.04543,0.000749939,0.000749939,0.000749939
146,2944.88,1.22515,0.60535,0.95218,0.85088,0.75847,0.79869,0.46834,1.40022,0.64872,1.04624,0.000745223,0.000745223,0.000745223
147,2965.19,1.20821,0.59979,0.9468,0.81719,0.74358,0.79013,0.47148,1.41305,0.65488,1.04874,0.000740508,0.000740508,0.000740508
148,2985.61,1.20108,0.59611,0.94688,0.88708,0.71277,0.79953,0.48846,1.41416,0.65301,1.04574,0.000735792,0.000735792,0.000735792
149,3005.73,1.20333,0.60095,0.9421,0.89761,0.70315,0.81462,0.49644,1.39788,0.64677,1.04195,0.000731076,0.000731076,0.000731076
150,3026.11,1.21234,0.59644,0.94401,0.87363,0.69357,0.78993,0.47039,1.40347,0.65004,1.0427,0.000726361,0.000726361,0.000726361
