datetime_start,datetime_end,ocr_raw,count_of_car,count_of_motorcycle,count_of_heavy,cluster
2025-11-09 11:03:00,2025-11-09 04:06:00,11:06,55,111,0,0
2025-11-09 11:05:00,2025-11-09 11:09:00,11:09,1,0,0,1
2025-11-09 11:06:00,2025-11-09 11:07:00,11:07,13,41,0,1
2025-11-09 11:06:00,2025-11-09 11:00:00,11:00,0,1,0,1
2025-11-09 11:07:00,2025-11-09 11:08:00,11:08,17,32,0,1
2025-11-09 11:08:00,2025-11-09 04:09:00,11:09,18,37,0,1
2025-11-09 11:09:00,2025-11-09 04:10:00,11:10,10,22,0,1
2025-11-09 11:09:00,2025-11-09 11:05:00,11:05,3,3,0,1
2025-11-09 12:00:00,2025-11-09 12:01:00,12:01,9,28,0,1
2025-11-09 12:01:00,2025-11-09 12:02:00,12:02,24,70,0,0
2025-11-09 12:02:00,2025-11-09 12:03:00,12:03,26,54,1,0
2025-11-09 12:03:00,2025-11-09 12:04:00,12:04,14,31,1,1
2025-11-09 12:04:00,2025-11-09 12:05:00,12:05,29,79,1,0
2025-11-09 12:05:00,2025-11-09 12:06:00,12:06,32,41,0,0
2025-11-09 12:06:00,2025-11-09 12:07:00,12:07,22,29,0,0
2025-11-09 12:07:00,2025-11-09 12:08:00,12:08,24,93,0,0
2025-11-09 12:08:00,2025-11-09 12:09:00,12:09,34,52,1,0
2025-11-09 12:09:00,2025-11-09 12:10:00,12:10,17,34,0,1
2025-11-09 13:00:00,2025-11-09 13:01:00,01:01,29,43,0,0
2025-11-09 13:01:00,2025-11-09 13:02:00,01:02,14,33,0,1
2025-11-09 13:02:00,2025-11-09 13:03:00,01:03,13,56,0,1
2025-11-09 13:03:00,2025-11-09 13:04:00,01:04,22,52,0,0
2025-11-09 13:04:00,2025-11-09 13:05:00,01:05,23,34,1,0
2025-11-09 13:05:00,2025-11-09 13:06:00,01:06,16,60,0,0
2025-11-09 13:06:00,2025-11-09 13:07:00,01:07,29,31,1,0
2025-11-09 13:07:00,2025-11-09 13:08:00,01:08,20,42,0,0
2025-11-09 13:08:00,2025-11-09 13:09:00,01:09,15,77,0,0
2025-11-09 13:09:00,2025-11-09 13:10:00,01:10,31,21,0,0
2025-11-09 14:00:00,2025-11-09 14:01:00,02:01,14,32,2,1
2025-11-09 14:01:00,2025-11-09 14:02:00,02:02,37,40,0,0
2025-11-09 14:02:00,2025-11-09 14:03:00,02:03,26,19,0,0
2025-11-09 14:03:00,2025-11-09 14:04:00,02:04,12,59,0,1
2025-11-09 14:04:00,2025-11-09 14:05:00,02:05,27,30,1,0
2025-11-09 14:05:00,2025-11-09 14:06:00,02:06,27,31,2,0
2025-11-09 14:06:00,2025-11-09 14:07:00,02:07,11,47,0,1
2025-11-09 14:07:00,2025-11-09 14:08:00,02:08,24,44,1,0
2025-11-09 14:08:00,2025-11-09 14:09:00,02:09,39,39,0,0
2025-11-09 14:09:00,2025-11-09 14:10:00,02:10,18,41,1,0
2025-11-09 15:00:00,2025-11-09 15:01:00,03:01,23,20,0,1
2025-11-09 15:01:00,2025-11-09 15:02:00,03:02,11,25,0,1
2025-11-09 15:02:00,2025-11-09 15:03:00,03:03,20,55,0,0
2025-11-09 15:03:00,2025-11-09 15:04:00,03:04,22,31,1,0
2025-11-09 15:04:00,2025-11-09 15:05:00,03:05,14,37,0,1
2025-11-09 15:05:00,2025-11-09 15:06:00,03:06,33,53,0,0
2025-11-09 15:06:00,2025-11-09 15:07:00,03:07,22,27,0,1
2025-11-09 15:07:00,2025-11-09 15:08:00,03:08,23,49,0,0
2025-11-09 15:08:00,2025-11-09 15:09:00,03:09,25,42,0,0
2025-11-09 15:09:00,2025-11-09 15:10:00,03:10,22,29,0,0
2025-11-09 16:00:00,2025-11-09 16:01:00,04:01,14,51,0,1
2025-11-09 16:01:00,2025-11-09 16:02:00,04:02,16,62,0,0
2025-11-09 16:02:00,2025-11-09 16:03:00,04:03,40,38,0,0
2025-11-09 16:03:00,2025-11-09 16:04:00,04:04,11,56,0,1
2025-11-09 16:04:00,2025-11-09 16:05:00,04:05,38,50,1,0
2025-11-09 16:05:00,2025-11-09 16:06:00,04:06,21,19,0,1
2025-11-09 16:06:00,2025-11-09 16:07:00,04:07,21,62,0,0
2025-11-09 16:07:00,2025-11-09 16:08:00,04:08,33,39,0,0
2025-11-09 16:08:00,2025-11-09 16:09:00,04:09,21,53,0,0
2025-11-09 16:09:00,2025-11-09 16:10:00,04:10,24,55,0,0
2025-11-09 17:00:00,2025-11-09 17:01:00,05:01,23,26,0,0
2025-11-09 17:01:00,2025-11-09 17:02:00,05:02,22,38,0,0
2025-11-09 17:02:00,2025-11-09 17:03:00,05:03,28,92,0,0
2025-11-09 17:03:00,2025-11-09 17:04:00,05:04,24,51,1,0
2025-11-09 17:04:00,2025-11-09 17:05:00,05:05,18,62,0,0
2025-11-09 17:05:00,2025-11-09 17:06:00,05:06,36,68,0,0
2025-11-09 17:06:00,2025-11-09 17:07:00,05:07,19,30,1,0
2025-11-09 17:07:00,2025-11-09 17:08:00,05:08,16,77,0,0
2025-11-09 17:08:00,2025-11-09 17:09:00,05:09,26,46,1,0
2025-11-09 17:09:00,2025-11-09 17:10:00,05:10,20,37,0,0
2025-11-09 18:00:00,2025-11-09 18:01:00,06:01,22,52,0,0
2025-11-09 18:01:00,2025-11-09 18:02:00,06:02,15,88,0,0
2025-11-09 18:02:00,2025-11-09 18:03:00,06:03,31,53,1,0
2025-11-09 18:03:00,2025-11-09 18:04:00,06:04,2,22,0,1
2025-11-09 18:04:00,2025-11-09 18:05:00,06:05,15,79,0,0
2025-11-09 18:05:00,2025-11-09 18:06:00,06:06,31,60,1,0
2025-11-09 18:06:00,2025-11-09 18:07:00,06:07,12,34,0,1
2025-11-09 18:07:00,2025-11-09 18:08:00,06:08,18,74,0,0
2025-11-09 18:08:00,2025-11-09 18:09:00,06:09,22,72,0,0
2025-11-09 18:09:00,2025-11-09 18:10:00,06:10,17,35,1,0
2025-11-09 19:00:00,2025-11-09 19:01:00,07:01,30,62,0,0
2025-11-09 19:01:00,2025-11-09 19:02:00,07:02,20,59,0,0
2025-11-09 19:02:00,2025-11-09 19:03:00,07:03,19,71,0,0
2025-11-09 19:03:00,2025-11-09 19:04:00,07:04,22,53,0,0
2025-11-09 19:04:00,2025-11-09 19:05:00,07:05,21,48,3,0
2025-11-09 19:05:00,2025-11-09 19:06:00,07:06,23,61,0,0
2025-11-09 19:06:00,2025-11-09 19:07:00,07:07,17,73,0,0
2025-11-09 19:07:00,2025-11-09 19:08:00,07:08,33,57,0,0
2025-11-09 19:08:00,2025-11-09 19:09:00,07:09,28,79,0,0
